$PROB 76 phase1 2 CMT like 1004 but diff. initial on V3,RSE,,,,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
$PROB 77 phase1 2 CMT like 1004 but diff. initial on V3,,0,,-2522.25680035976,12.7938,17.9708,0.0911511,3.84499,63.1644,0.038485,0.0508417,0,0.0412161,0,0,0.0340039
$PROB 77 phase1 2 CMT like 1004 but diff. initial on V3,RSE,,,,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
$PROB 78 phase1 2 CMT like 1004 but diff. initial on V3,,0,,-2522.25679552609,12.7939,17.9713,0.091154,3.84475,63.1636,0.0384815,0.0508609,0,0.0412328,0,0,0.0340168
$PROB 78 phase1 2 CMT like 1004 but diff. initial on V3,RSE,,,,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
$PROB 79 phase1 2 CMT like 1004 but diff. initial on V3,,0,,-2522.25680035551,12.7939,17.9705,0.0911501,3.84486,63.1636,0.038485,0.0508398,0,0.0412089,0,0,0.0340032
$PROB 79 phase1 2 CMT like 1004 but diff. initial on V3,RSE,,,,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
$PROB 80 phase1 2 CMT like 1004 but diff. initial on V3,,0,,-2522.25679585893,12.7939,17.9716,0.0911554,3.84496,63.1652,0.0384815,0.0508597,0,0.0412321,0,0,0.0340165
$PROB 80 phase1 2 CMT like 1004 but diff. initial on V3,RSE,,,,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
$PROB 81 phase1 2 CMT like 1004 but diff. initial on V3,,0,,-2522.25679924487,12.7938,17.9718,0.0911562,3.84537,63.1671,0.0384839,0.0508463,0,0.0412237,0,0,0.0340099
$PROB 81 phase1 2 CMT like 1004 but diff. initial on V3,RSE,,,,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
$PROB 82 phase1 2 CMT like 1004 but diff. initial on V3,,0,,-2522.2568002935,12.7938,17.9707,0.0911507,3.8449,63.1638,0.0384852,0.0508421,0,0.0412187,0,0,0.0340031
$PROB 82 phase1 2 CMT like 1004 but diff. initial on V3,RSE,,,,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
$PROB 83 phase1 2 CMT like 1004 but diff. initial on V3,,0,,-2522.25679695416,12.7939,17.9719,0.0911576,3.84532,63.1679,0.0384819,0.0508561,0,0.0412297,0,0,0.0340147
$PROB 83 phase1 2 CMT like 1004 but diff. initial on V3,RSE,,,,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
$PROB 84 phase1 2 CMT like 1004 but diff. initial on V3,,0,,-2522.25679674018,12.7939,17.9719,0.0911574,3.84528,63.1675,0.0384818,0.0508567,0,0.0412302,0,0,0.0340151
$PROB 84 phase1 2 CMT like 1004 but diff. initial on V3,RSE,,,,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
$PROB 85 phase1 2 CMT like 1004 but diff. initial on V3,,0,,-2522.25679600647,12.7939,17.9717,0.0911559,3.84503,63.1657,0.0384815,0.0508592,0,0.0412318,0,0,0.0340163
$PROB 85 phase1 2 CMT like 1004 but diff. initial on V3,RSE,,,,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
$PROB 86 phase1 2 CMT like 1004 but diff. initial on V3,,0,,-2522.25679614671,12.7939,17.9717,0.0911563,3.84509,63.1662,0.0384816,0.0508587,0,0.0412315,0,0,0.0340161
$PROB 86 phase1 2 CMT like 1004 but diff. initial on V3,RSE,,,,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
$PROB 87 phase1 2 CMT like 1004 but diff. initial on V3,,0,,-2522.25679581431,12.7931,17.9704,0.0911483,3.84419,63.1562,0.0384824,0.0508343,0,0.0412336,0,0,0.0340102
$PROB 87 phase1 2 CMT like 1004 but diff. initial on V3,RSE,,,,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
$PROB 88 phase1 2 CMT like 1004 but diff. initial on V3,,0,,-2522.25679681038,12.7939,17.9719,0.0911575,3.84529,63.1677,0.0384818,0.0508565,0,0.0412301,0,0,0.034015
$PROB 88 phase1 2 CMT like 1004 but diff. initial on V3,RSE,,,,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
$PROB 89 phase1 2 CMT like 1004 but diff. initial on V3,,0,,-2522.25679676049,12.7939,17.9719,0.0911574,3.84528,63.1676,0.0384818,0.0508567,0,0.0412302,0,0,0.034015
$PROB 89 phase1 2 CMT like 1004 but diff. initial on V3,RSE,,,,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
$PROB 90 phase1 2 CMT like 1004 but diff. initial on V3,,0,,-2522.25679649694,12.7939,17.9718,0.091157,3.84521,63.1671,0.0384817,0.0508576,0,0.0412308,0,0,0.0340155
$PROB 90 phase1 2 CMT like 1004 but diff. initial on V3,RSE,,,,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
$PROB 91 phase1 2 CMT like 1004 but diff. initial on V3,,0,,-2522.25679679807,12.7939,17.9719,0.0911575,3.84529,63.1676,0.0384818,0.0508566,0,0.0412301,0,0,0.034015
$PROB 91 phase1 2 CMT like 1004 but diff. initial on V3,RSE,,,,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
$PROB 92 phase1 2 CMT like 1004 but diff. initial on V3,,0,,-2522.25679573896,12.7939,17.9715,0.0911549,3.84489,63.1646,0.0384815,0.0508602,0,0.0412324,0,0,0.0340166
$PROB 92 phase1 2 CMT like 1004 but diff. initial on V3,RSE,,,,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
$PROB 93 phase1 2 CMT like 1004 but diff. initial on V3,,0,,-2522.25679934691,12.7938,17.9717,0.0911555,3.84525,63.1665,0.0384837,0.050845,0,0.0412227,0,0,0.0340099
$PROB 93 phase1 2 CMT like 1004 but diff. initial on V3,RSE,,,,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
$PROB 94 phase1 2 CMT like 1004 but diff. initial on V3,,0,,-2522.25680010134,12.7938,17.9708,0.0911504,3.84474,63.1631,0.0384844,0.0508428,0,0.0412193,0,0,0.0340065
$PROB 94 phase1 2 CMT like 1004 but diff. initial on V3,RSE,,,,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
$PROB 95 phase1 2 CMT like 1004 but diff. initial on V3,,0,,-2522.25679684944,12.7939,17.9719,0.0911575,3.8453,63.1677,0.0384818,0.0508564,0,0.0412299,0,0,0.0340149
$PROB 95 phase1 2 CMT like 1004 but diff. initial on V3,RSE,,,,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
$PROB 96 phase1 2 CMT like 1004 but diff. initial on V3,,0,,-2522.25679709025,12.7939,17.972,0.0911578,3.84535,63.1681,0.038482,0.0508556,0,0.0412294,0,0,0.0340144
$PROB 96 phase1 2 CMT like 1004 but diff. initial on V3,RSE,,,,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
$PROB 97 phase1 2 CMT like 1004 but diff. initial on V3,,0,,-2522.25679749915,12.7938,17.972,0.091158,3.84541,63.1685,0.0384822,0.0508542,0,0.0412283,0,0,0.0340136
$PROB 97 phase1 2 CMT like 1004 but diff. initial on V3,RSE,,,,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
$PROB 98 phase1 2 CMT like 1004 but diff. initial on V3,,0,,-2522.2567972278,12.7938,17.972,0.0911579,3.84537,63.1682,0.038482,0.0508552,0,0.041229,0,0,0.0340142
$PROB 98 phase1 2 CMT like 1004 but diff. initial on V3,RSE,,,,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
$PROB 99 phase1 2 CMT like 1004 but diff. initial on V3,,0,,-2522.25679287318,12.7941,17.9717,0.0911646,3.84555,63.1699,0.0384825,0.050856,0,0.0412363,0,0,0.0340122
$PROB 99 phase1 2 CMT like 1004 but diff. initial on V3,RSE,,,,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
$PROB 100 phase1 2 CMT like 1004 but diff. initial on V3,,0,,-2522.2567992528,12.7938,17.9718,0.0911562,3.84536,63.1671,0.0384839,0.0508463,0,0.0412236,0,0,0.0340099
$PROB 100 phase1 2 CMT like 1004 but diff. initial on V3,RSE,,,,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
$PROB 101 phase1 2 CMT like 1004 but diff. initial on V3,,0,,-2522.25679606798,12.7938,17.9703,0.0911489,3.84414,63.1587,0.0384819,0.050863,0,0.041228,0,0,0.0340144
$PROB 101 phase1 2 CMT like 1004 but diff. initial on V3,RSE,,,,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
$PROB 102 phase1 2 CMT like 1004 but diff. initial on V3,,0,,-2522.25678862128,12.7934,17.9692,0.0911397,3.84228,63.1405,0.038487,0.0508476,0,0.0412153,0,0,0.0340049
$PROB 102 phase1 2 CMT like 1004 but diff. initial on V3,RSE,,,,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
$PROB 103 phase1 2 CMT like 1004 but diff. initial on V3,,0,,-2522.25680038416,12.7939,17.9706,0.0911506,3.84494,63.164,0.0384848,0.0508418,0,0.0412152,0,0,0.0340034
$PROB 103 phase1 2 CMT like 1004 but diff. initial on V3,RSE,,,,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
$PROB 104 phase1 2 CMT like 1004 but diff. initial on V3,,0,,-2522.25679895349,12.7936,17.9713,0.0911566,3.84553,63.1687,0.0384834,0.0508465,0,0.0412326,0,0,0.0340087
$PROB 104 phase1 2 CMT like 1004 but diff. initial on V3,RSE,,,,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
$PROB 105 phase1 2 CMT like 1004 but diff. initial on V3,,0,,-2522.25680036687,12.7938,17.9707,0.091151,3.84498,63.1643,0.038485,0.0508416,0,0.0412161,0,0,0.0340037
$PROB 105 phase1 2 CMT like 1004 but diff. initial on V3,RSE,,,,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
$PROB 106 phase1 2 CMT like 1004 but diff. initial on V3,,0,,-2522.25679578131,12.7939,17.9715,0.0911551,3.84491,63.1648,0.0384815,0.05086,0,0.0412323,0,0,0.0340166
$PROB 106 phase1 2 CMT like 1004 but diff. initial on V3,RSE,,,,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
$PROB 107 phase1 2 CMT like 1004 but diff. initial on V3,,0,,-2522.25679372111,12.7934,17.9736,0.091163,3.84578,63.1696,0.038484,0.0508383,0,0.0412409,0,0,0.0340137
$PROB 107 phase1 2 CMT like 1004 but diff. initial on V3,RSE,,,,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
$PROB 108 phase1 2 CMT like 1004 but diff. initial on V3,,0,,-2522.25679567189,12.7939,17.9714,0.0911546,3.84485,63.1643,0.0384815,0.0508604,0,0.0412325,0,0,0.0340167
$PROB 108 phase1 2 CMT like 1004 but diff. initial on V3,RSE,,,,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
$PROB 109 phase1 2 CMT like 1004 but diff. initial on V3,,0,,-2522.25680035849,12.7938,17.9708,0.0911511,3.84499,63.1644,0.038485,0.0508417,0,0.0412161,0,0,0.0340038
$PROB 109 phase1 2 CMT like 1004 but diff. initial on V3,RSE,,,,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
$PROB 110 phase1 2 CMT like 1004 but diff. initial on V3,,0,,-2522.25680036066,12.7938,17.9707,0.091151,3.84499,63.1644,0.0384848,0.0508426,0,0.0412157,0,0,0.0340038
$PROB 110 phase1 2 CMT like 1004 but diff. initial on V3,RSE,,,,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
$PROB 111 phase1 2 CMT like 1004 but diff. initial on V3,,0,,-2522.25679551017,12.7939,17.9713,0.0911538,3.84473,63.1635,0.0384815,0.050861,0,0.0412329,0,0,0.0340169
$PROB 111 phase1 2 CMT like 1004 but diff. initial on V3,RSE,,,,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
$PROB 112 phase1 2 CMT like 1004 but diff. initial on V3,,0,,-2522.25680032498,12.7938,17.9709,0.0911516,3.84507,63.1651,0.0384848,0.0508434,0,0.0412163,0,0,0.0340042
$PROB 112 phase1 2 CMT like 1004 but diff. initial on V3,RSE,,,,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
$PROB 113 phase1 2 CMT like 1004 but diff. initial on V3,,0,,-2522.25679390811,12.7941,17.9712,0.0911619,3.8452,63.1673,0.0384827,0.0508551,0,0.0412229,0,0,0.0340138
$PROB 113 phase1 2 CMT like 1004 but diff. initial on V3,RSE,,,,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
$PROB 114 phase1 2 CMT like 1004 but diff. initial on V3,,0,,-2522.25678818125,12.7934,17.9692,0.0911397,3.84225,63.1402,0.038487,0.0508476,0,0.041216,0,0,0.0340051
$PROB 114 phase1 2 CMT like 1004 but diff. initial on V3,RSE,,,,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
$PROB 115 phase1 2 CMT like 1004 but diff. initial on V3,,0,,-2522.25680009359,12.7938,17.9708,0.0911504,3.84474,63.1631,0.0384844,0.0508428,0,0.0412194,0,0,0.0340066
$PROB 115 phase1 2 CMT like 1004 but diff. initial on V3,RSE,,,,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
$PROB 116 phase1 2 CMT like 1004 but diff. initial on V3,,0,,-2522.25679658349,12.7939,17.9719,0.0911572,3.84524,63.1672,0.0384817,0.0508573,0,0.0412306,0,0,0.0340154
$PROB 116 phase1 2 CMT like 1004 but diff. initial on V3,RSE,,,,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
$PROB 117 phase1 2 CMT like 1004 but diff. initial on V3,,0,,-2522.25679644178,12.7939,17.9718,0.0911569,3.8452,63.1669,0.0384817,0.0508577,0,0.0412309,0,0,0.0340156
$PROB 117 phase1 2 CMT like 1004 but diff. initial on V3,RSE,,,,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
$PROB 118 phase1 2 CMT like 1004 but diff. initial on V3,,0,,-2522.25679339423,12.7941,17.9716,0.0911638,3.84545,63.1691,0.0384826,0.0508556,0,0.0412313,0,0,0.0340126
$PROB 118 phase1 2 CMT like 1004 but diff. initial on V3,RSE,,,,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
$PROB 119 phase1 2 CMT like 1004 but diff. initial on V3,,0,,-2522.25680035521,12.7938,17.9708,0.0911511,3.84499,63.1644,0.038485,0.0508417,0,0.0412161,0,0,0.0340039
$PROB 119 phase1 2 CMT like 1004 but diff. initial on V3,RSE,,,,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
$PROB 120 phase1 2 CMT like 1004 but diff. initial on V3,,0,,-2522.25679972539,12.7939,17.971,0.0911515,3.84476,63.1636,0.0384843,0.0508431,0,0.0412222,0,0,0.0340081
$PROB 120 phase1 2 CMT like 1004 but diff. initial on V3,RSE,,,,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
$PROB 121 phase1 2 CMT like 1004 but diff. initial on V3,,0,,-2522.25679920334,12.7938,17.9719,0.0911564,3.84539,63.1673,0.0384839,0.0508464,0,0.041224,0,0,0.03401
$PROB 121 phase1 2 CMT like 1004 but diff. initial on V3,RSE,,,,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
$PROB 122 phase1 2 CMT like 1004 but diff. initial on V3,,0,,-2522.25679641451,12.7939,17.9718,0.0911569,3.84519,63.1669,0.0384817,0.0508578,0,0.041231,0,0,0.0340157
$PROB 122 phase1 2 CMT like 1004 but diff. initial on V3,RSE,,,,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
$PROB 123 phase1 2 CMT like 1004 but diff. initial on V3,,0,,-2522.25679938686,12.7938,17.9717,0.0911555,3.84528,63.1665,0.0384838,0.0508458,0,0.0412226,0,0,0.0340097
$PROB 123 phase1 2 CMT like 1004 but diff. initial on V3,RSE,,,,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
$PROB 124 phase1 2 CMT like 1004 but diff. initial on V3,,0,,-2522.25679801736,12.794,17.9687,0.0911429,3.84415,63.1574,0.0384858,0.0508399,0,0.0411834,0,0,0.0339994
$PROB 124 phase1 2 CMT like 1004 but diff. initial on V3,RSE,,,,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
$PROB 125 phase1 2 CMT like 1004 but diff. initial on V3,,0,,-2522.25679573166,12.7939,17.9715,0.0911549,3.84489,63.1646,0.0384815,0.0508602,0,0.0412324,0,0,0.0340166
$PROB 125 phase1 2 CMT like 1004 but diff. initial on V3,RSE,,,,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
$PROB 126 phase1 2 CMT like 1004 but diff. initial on V3,,0,,-2522.25679699264,12.7939,17.9719,0.0911577,3.84533,63.1679,0.0384819,0.0508559,0,0.0412296,0,0,0.0340146
$PROB 126 phase1 2 CMT like 1004 but diff. initial on V3,RSE,,,,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
$PROB 127 phase1 2 CMT like 1004 but diff. initial on V3,,0,,-2522.25679572004,12.7939,17.9715,0.0911548,3.84488,63.1646,0.0384815,0.0508602,0,0.0412324,0,0,0.0340167
$PROB 127 phase1 2 CMT like 1004 but diff. initial on V3,RSE,,,,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
$PROB 128 phase1 2 CMT like 1004 but diff. initial on V3,,0,,-2522.25679739032,12.7938,17.972,0.091158,3.8454,63.1684,0.0384821,0.0508546,0,0.0412286,0,0,0.0340138
$PROB 128 phase1 2 CMT like 1004 but diff. initial on V3,RSE,,,,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
$PROB 129 phase1 2 CMT like 1004 but diff. initial on V3,,0,,-2522.25679663848,12.7939,17.9719,0.0911573,3.84525,63.1674,0.0384817,0.0508571,0,0.0412305,0,0,0.0340153
$PROB 129 phase1 2 CMT like 1004 but diff. initial on V3,RSE,,,,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
$PROB 130 phase1 2 CMT like 1004 but diff. initial on V3,,0,,-2522.25679919356,12.7938,17.9719,0.0911565,3.8454,63.1673,0.0384839,0.0508464,0,0.0412242,0,0,0.03401
$PROB 130 phase1 2 CMT like 1004 but diff. initial on V3,RSE,,,,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
$PROB 131 phase1 2 CMT like 1004 but diff. initial on V3,,0,,-2522.25679666682,12.7939,17.9719,0.0911573,3.84526,63.1674,0.0384818,0.050857,0,0.0412304,0,0,0.0340152
$PROB 131 phase1 2 CMT like 1004 but diff. initial on V3,RSE,,,,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
$PROB 132 phase1 2 CMT like 1004 but diff. initial on V3,,0,,-2522.2567958349,12.7939,17.9716,0.0911553,3.84494,63.1651,0.0384815,0.0508598,0,0.0412322,0,0,0.0340165
$PROB 132 phase1 2 CMT like 1004 but diff. initial on V3,RSE,,,,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
$PROB 133 phase1 2 CMT like 1004 but diff. initial on V3,,0,,-2522.25679643025,12.7939,17.9718,0.0911569,3.84519,63.1669,0.0384817,0.0508578,0,0.0412309,0,0,0.0340156
$PROB 133 phase1 2 CMT like 1004 but diff. initial on V3,RSE,,,,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
$PROB 134 phase1 2 CMT like 1004 but diff. initial on V3,,0,,-2522.25679936158,12.7938,17.9717,0.0911554,3.84525,63.1665,0.0384837,0.0508451,0,0.0412227,0,0,0.0340099
$PROB 134 phase1 2 CMT like 1004 but diff. initial on V3,RSE,,,,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
$PROB 135 phase1 2 CMT like 1004 but diff. initial on V3,,0,,-2522.25679689054,12.7939,17.9719,0.0911576,3.84531,63.1678,0.0384819,0.0508562,0,0.0412299,0,0,0.0340148
$PROB 135 phase1 2 CMT like 1004 but diff. initial on V3,RSE,,,,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
$PROB 136 phase1 2 CMT like 1004 but diff. initial on V3,,0,,-2522.2567968374,12.7939,17.9719,0.0911575,3.8453,63.1677,0.0384818,0.0508564,0,0.04123,0,0,0.0340149
$PROB 136 phase1 2 CMT like 1004 but diff. initial on V3,RSE,,,,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
$PROB 137 phase1 2 CMT like 1004 but diff. initial on V3,,0,,-2522.25680038352,12.7939,17.9707,0.0911507,3.84495,63.164,0.0384848,0.050842,0,0.0412154,0,0,0.0340035
$PROB 137 phase1 2 CMT like 1004 but diff. initial on V3,RSE,,,,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
$PROB 138 phase1 2 CMT like 1004 but diff. initial on V3,,0,,-2522.25679695848,12.7939,17.9719,0.0911576,3.84533,63.1679,0.0384819,0.050856,0,0.0412297,0,0,0.0340147
$PROB 138 phase1 2 CMT like 1004 but diff. initial on V3,RSE,,,,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
$PROB 139 phase1 2 CMT like 1004 but diff. initial on V3,,0,,-2522.25679604998,12.7938,17.9703,0.0911488,3.84413,63.1587,0.0384819,0.050863,0,0.041228,0,0,0.0340144
$PROB 139 phase1 2 CMT like 1004 but diff. initial on V3,RSE,,,,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
$PROB 140 phase1 2 CMT like 1004 but diff. initial on V3,,0,,-2522.25679930323,12.7938,17.9718,0.091156,3.84534,63.1669,0.0384839,0.0508462,0,0.0412232,0,0,0.0340098
$PROB 140 phase1 2 CMT like 1004 but diff. initial on V3,RSE,,,,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
$PROB 141 phase1 2 CMT like 1004 but diff. initial on V3,,0,,-2522.25679631288,12.7939,17.9718,0.0911567,3.84516,63.1666,0.0384816,0.0508581,0,0.0412312,0,0,0.0340158
$PROB 141 phase1 2 CMT like 1004 but diff. initial on V3,RSE,,,,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
$PROB 142 phase1 2 CMT like 1004 but diff. initial on V3,,0,,-2522.25679609814,12.7938,17.9703,0.091149,3.84416,63.1589,0.0384819,0.0508628,0,0.0412279,0,0,0.0340144
$PROB 142 phase1 2 CMT like 1004 but diff. initial on V3,RSE,,,,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
$PROB 143 phase1 2 CMT like 1004 but diff. initial on V3,,0,,-2522.25678834486,12.7934,17.9692,0.0911397,3.84226,63.1403,0.038487,0.0508476,0,0.0412157,0,0,0.034005
$PROB 143 phase1 2 CMT like 1004 but diff. initial on V3,RSE,,,,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
$PROB 144 phase1 2 CMT like 1004 but diff. initial on V3,,0,,-2522.25680008227,12.7937,17.9714,0.0911537,3.84527,63.1664,0.0384848,0.0508413,0,0.0412199,0,0,0.0340056
$PROB 144 phase1 2 CMT like 1004 but diff. initial on V3,RSE,,,,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
$PROB 145 phase1 2 CMT like 1004 but diff. initial on V3,,0,,-2522.2568001989,12.7939,17.9701,0.0911487,3.84475,63.1626,0.038485,0.0508404,0,0.0412052,0,0,0.034002
$PROB 145 phase1 2 CMT like 1004 but diff. initial on V3,RSE,,,,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
$PROB 146 phase1 2 CMT like 1004 but diff. initial on V3,,0,,-2522.25679618111,12.7939,17.9717,0.0911564,3.8451,63.1663,0.0384816,0.0508586,0,0.0412315,0,0,0.034016
$PROB 146 phase1 2 CMT like 1004 but diff. initial on V3,RSE,,,,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
$PROB 147 phase1 2 CMT like 1004 but diff. initial on V3,,0,,-2522.25679578553,12.7939,17.9715,0.0911551,3.84492,63.1649,0.0384815,0.05086,0,0.0412323,0,0,0.0340166
$PROB 147 phase1 2 CMT like 1004 but diff. initial on V3,RSE,,,,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
$PROB 148 phase1 2 CMT like 1004 but diff. initial on V3,,0,,-2522.25680014734,12.7937,17.9713,0.091153,3.8452,63.1659,0.0384848,0.0508414,0,0.0412197,0,0,0.0340052
$PROB 148 phase1 2 CMT like 1004 but diff. initial on V3,RSE,,,,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
$PROB 149 phase1 2 CMT like 1004 but diff. initial on V3,,0,,-2522.2567975391,12.7936,17.9709,0.0911559,3.8452,63.1645,0.0384829,0.0508488,0,0.04124,0,0,0.0340093
$PROB 149 phase1 2 CMT like 1004 but diff. initial on V3,RSE,,,,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
$PROB 150 phase1 2 CMT like 1004 but diff. initial on V3,,0,,-2522.25679629508,12.7939,17.9718,0.0911566,3.84515,63.1666,0.0384816,0.0508582,0,0.0412312,0,0,0.0340158
$PROB 150 phase1 2 CMT like 1004 but diff. initial on V3,RSE,,,,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
$PROB 151 phase1 2 CMT like 1004 but diff. initial on V3,,0,,-2522.25679957376,12.794,17.9698,0.0911463,3.84471,63.1625,0.0384852,0.0508438,0,0.0412093,0,0,0.0339967
$PROB 151 phase1 2 CMT like 1004 but diff. initial on V3,RSE,,,,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
